ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US032,"As a Staff member, I want to Prepare for and Support Hearing Execution, so that I can ensure all pre-hearing requirements are satisfied and staff and Applicant are ready for the hearing.","User Story:
As a Staff member, I want to effectively prepare for and facilitate the execution of hearings so that I can guarantee that all pre-hearing requirements are met and both the staff and the Applicant are fully prepared for a successful hearing.

Acceptance Criteria:
- Confirm that 100% of pre-hearing documentation is completed and submitted at least 48 hours prior to the hearing.
- Ensure that all relevant staff members have received and reviewed the hearing agenda and their roles at least 24 hours before the hearing.
- Verify that the Applicant has been briefed on the hearing process and requirements, with a follow-up confirmation at least 12 hours before the hearing.

Test Outline:
- Audit the pre-hearing documentation to ensure all required materials are submitted on time.
- Conduct a checklist review with staff to confirm their understanding of the agenda and responsibilities.
- Communicate with the Applicant to confirm their understanding of the hearing process and document the follow-up confirmation.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US033,"As a Staff member, I want to Capture a Hearing Decision, so that I can enforce the system.","User Story:
As a Staff member, I want to accurately document a hearing decision so that I can effectively enforce the system's regulations and ensure compliance.

Acceptance Criteria:
- Successfully record the hearing decision in the system within 10 minutes of the conclusion of the hearing.
- Ensure that the documented decision includes all relevant details, such as date, parties involved, and outcome, with a minimum of 95% accuracy.
- Confirm that the decision is accessible to authorized users within 5 minutes of being recorded.

Test Outline:
- Track the time taken to document the hearing decision to verify it meets the 10-minute requirement.
- Review the recorded decision for completeness and accuracy against the original hearing notes.
- Check the system access logs to ensure that the decision is available to authorized users within the specified timeframe.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US034,"As a Staff member, I want to Process the Appeals, so that I can track the outcome and record the impact on the relevant records.","User Story:
As a Staff member, I want to efficiently process appeals so that I can accurately track their outcomes and document the impact on the associated records for better accountability and reporting.

Acceptance Criteria:
- Each appeal must be processed within 48 hours of submission to ensure timely tracking.
- The outcome of each appeal should be recorded in the system with a success rate of at least 90%.
- All relevant records must be updated to reflect the impact of the appeal within 24 hours of processing.

Test Outline:
- Monitor the time taken to process appeals and verify that 95% are completed within the 48-hour timeframe.
- Review the recorded outcomes of appeals to ensure that at least 90% are accurately documented.
- Check the associated records to confirm that updates reflecting the appeal's impact are made within the specified 24-hour period.","that (ISO 29148)
better (ISO 29148)
all (ISO 29148)
timely (NASA ARM)
can (NASA ARM)
better (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US035,"As a Plan Review Staff member, I want to Assign Plans for Review, so that I can ensure plans have been assigned to the appropriate Plan Reviewer.","User Story:
As a Plan Review Staff member, I want to efficiently assign plans to the correct Plan Reviewer so that I can guarantee that each plan is evaluated by the most qualified reviewer, enhancing the review process's accuracy and speed.

Acceptance Criteria:
- Successfully assign plans to reviewers based on their expertise, with a target of ≥90% accuracy in reviewer assignments.
- Ensure that all assigned plans are acknowledged by the reviewers within 24 hours of assignment.
- Track and report the average time taken for each plan to be reviewed, aiming for a completion rate of ≥80% within the designated review period.

Test Outline:
- Review the assignment logs to confirm that plans are allocated to the appropriate reviewers based on their qualifications.
- Check the acknowledgment timestamps to ensure that all reviewers confirm receipt of their assigned plans within the specified timeframe.
- Analyze the review completion times to verify that the average meets or exceeds the target completion rate.","most (ISO 29148)
that (ISO 29148)
appropriate (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US036,"As a Plan Review Staff Supervisor, I want to Manage Plan Reviewer Workload, so that I can monitor and effectively adjust workload as necessary and ensure service levels are met","User Story:
As a Plan Review Staff Supervisor, I want to oversee and optimize the workload of plan reviewers so that I can proactively monitor performance, make necessary adjustments, and guarantee that service level agreements (SLAs) are consistently met.

Acceptance Criteria:
- Implement a workload tracking system that provides real-time data on each plan reviewer's current assignments and progress.
- Ensure that workload adjustments are made within 24 hours of identifying any discrepancies in service levels.
- Achieve a minimum of 90% adherence to established service level targets across all plan reviewers.

Test Outline:
- Review the workload tracking system to confirm it accurately reflects each reviewer's assignments and progress.
- Monitor the response time for making workload adjustments and verify that it meets the 24-hour requirement.
- Analyze service level adherence reports to ensure that at least 90% of reviewers are meeting their targets.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US037,"As an Applicant, I want to Request a Plan Review Meeting, so that I can meet with the Plan Review Staff regarding the plan review.","User Story:
As an Applicant, I want to schedule a plan review meeting with the Plan Review Staff so that I can discuss my project details and receive timely feedback on the plan review process.

Acceptance Criteria:
- Successfully submit a request for a plan review meeting through the designated platform.
- Receive a confirmation of the meeting request within 24 hours.
- Ensure the meeting is scheduled within 5 business days of the request.

Test Outline:
- Verify that the request submission process is functional and that the applicant receives a confirmation notification.
- Check the scheduling system to confirm that the meeting is set within the specified timeframe.","that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,3,-1.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US038,"As a Plan Review Staff member, I want to successfully Conduct a Plan Review Meeting with the Applicant and record the outcome, so that I can listen to it again.","User Story:
As a Plan Review Staff member, I want to effectively facilitate a Plan Review Meeting with the Applicant and document the meeting's outcomes, so that I can revisit the discussion for clarity and follow-up actions.

Acceptance Criteria:
- Successfully schedule and conduct the Plan Review Meeting with the Applicant, ensuring all relevant stakeholders are present.
- Accurately record the meeting outcomes, including key decisions and action items, in a structured format.
- Ensure that the recorded meeting is accessible for playback within 24 hours of the meeting's conclusion.

Test Outline:
- Confirm that the meeting was scheduled and attended by all necessary participants.
- Review the documented outcomes to ensure they capture all critical points discussed during the meeting.
- Test the playback functionality of the recorded meeting to verify it is accessible and operational within the specified timeframe.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,4,0.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US039,"As a Plan Review Staff member, I want to Review Plans, so that I can review them for compliance and either approve, or fail or deny the plans and record any conditions, clearances, or corrections needed from the Applicant.","User Story:
As a Plan Review Staff member, I want to evaluate submitted plans for compliance with regulations so that I can either approve them or provide detailed feedback on any conditions, clearances, or corrections required from the applicant.

Acceptance Criteria:
- Review each plan within a maximum of 10 business days to ensure timely feedback.
- Document and communicate any compliance issues or required corrections to the applicant within 2 business days of the review.
- Maintain a record of all approvals, denials, and conditions for at least 5 years for auditing purposes.

Test Outline:
- Track the time taken to review each plan to ensure it meets the 10-day requirement.
- Check the communication logs to confirm that feedback on compliance issues is provided within the 2-day timeframe.
- Review the documentation system to ensure all records of plan reviews are accurately maintained for the required duration.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",3,5,2.0,3,5,2.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US040,"As an Applicant, I want to Resubmit Plans, so that I can review revised plans.","User Story:
As an Applicant, I want to resubmit my plans for review so that I can receive feedback on the revised versions and ensure they meet the necessary requirements.

Acceptance Criteria:
- Successfully upload the revised plans through the designated submission portal.
- Receive confirmation of the resubmission within 10 minutes of submission.
- Ensure that the revised plans are reviewed and feedback is provided within 5 business days.

Test Outline:
- Verify that the resubmission process allows for the successful upload of plans without errors.
- Check for the confirmation notification to ensure it is received within the specified time frame.
- Track the review timeline to confirm that feedback is delivered within the 5 business days.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",2,4,2.0,2,5,3.0,3,4,1.0,2,5,3.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US041,"As a Plan Review Staff Member, I want to Review the Code Modifications submitted by the Applicant, so that I can review the request and if approved, associate it with the appropriate project.","User Story:
As a Plan Review Staff Member, I want to evaluate the code modifications submitted by the applicant so that I can make informed decisions on the request and, if approved, link it to the correct project for efficient tracking and implementation.

Acceptance Criteria:
- Successfully access and review all submitted code modifications within 24 hours of submission.
- Document the review findings and decisions, ensuring that at least 90% of requests are processed within the established timeframe.
- Ensure that approved modifications are accurately associated with the corresponding project in the system.

Test Outline:
- Track the time taken to access and review the submitted code modifications to confirm compliance with the 24-hour requirement.
- Review the documentation of findings to ensure that at least 90% of requests are processed and recorded properly.
- Verify that the approved modifications are correctly linked to the appropriate project by checking the project records.","efficient (ISO 29148)
it (ISO 29148)
that (ISO 29148)
appropriate (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US042,"As a Plan Review Staff member, I want to Track the Completion of Required Plan Reviews, so that I can ensure all plan review tasks are completed, results have been sent to the Applicant and any downstream steps are initiated such has a final review or payment for permit issuance.","User Story:
As a Plan Review Staff member, I want to monitor the status of all required plan reviews so that I can guarantee that each review task is finalized, results are communicated to the applicant, and subsequent actions, such as final reviews or permit payment processing, are promptly initiated.

Acceptance Criteria:
- Track the completion status of 100% of required plan reviews to ensure none are overlooked.
- Confirm that results are sent to the applicant within 2 business days of review completion.
- Initiate downstream processes, including final reviews or payment requests, within 1 business day after results are communicated.

Test Outline:
- Review the tracking system to ensure it accurately reflects the completion status of all plan reviews.
- Check the timestamps of when results are sent to applicants to verify compliance with the 2-day requirement.
- Monitor the initiation of downstream steps to ensure they occur within the specified 1-day timeframe after results are sent.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US043,"As a Development Staff member, I want to Issue a Development-related Permit, so that I can grant the request to the Applicant to begin work","User Story:
As a Development Staff member, I want to process and issue a Development-related Permit efficiently so that I can promptly authorize the Applicant to commence their work without unnecessary delays.

Acceptance Criteria:
- Ensure that the permit application is reviewed and processed within 3 business days of submission.
- Confirm that all required documentation is verified and complete before issuing the permit.
- Track and report the number of permits issued monthly to ensure compliance with departmental goals.

Test Outline:
- Monitor the time taken from application submission to permit issuance to verify adherence to the 3-day processing time.
- Review the checklist of required documents to ensure all are accounted for before the permit is granted.
- Generate a monthly report detailing the number of permits issued to assess performance against targets.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US044,"As a Staff member, I want to Manage Bonds, so that I can track and manage bonds throughout the lifecycle of the project until release.","User Story:
As a Staff member, I want to effectively manage bonds throughout their entire lifecycle, so that I can ensure accurate tracking and oversight until the project's release, ultimately enhancing project success and compliance.

Acceptance Criteria:
- Implement a system that allows for real-time tracking of bond statuses at each lifecycle stage.
- Ensure that all bond-related data is updated and accessible within 24 hours of any changes.
- Provide a reporting feature that generates comprehensive bond management reports at least once a week.

Test Outline:
- Verify that the bond tracking system accurately reflects the current status of each bond in real-time.
- Check the timeliness of data updates to confirm they occur within the 24-hour window.
- Review the generated reports for completeness and accuracy to ensure they meet the weekly requirement.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US045,"As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","User Story:
As an Applicant, I want to finalize the Building Development Project so that I can secure any posted bond and obtain the necessary occupancy permit for my property.

Acceptance Criteria:
- Successfully complete all required inspections and approvals for the building project.
- Ensure that all documentation related to the bond is submitted and processed within 10 business days.
- Obtain the occupancy permit within 5 business days after project completion.

Test Outline:
- Verify that all inspections have been completed and approved by the relevant authorities.
- Check the status of the bond documentation to confirm it has been processed within the specified timeframe.
- Confirm receipt of the occupancy permit following the completion of the project.","secure (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,3,4,1.0,2,5,3.0,3,5,2.0,2,5,3.0,2,4,2.0,—
US046,"As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","User Story:
As an Applicant, I want to finalize the Building Development Project so that I can secure any posted bond and obtain the necessary occupancy permit for my property.

Acceptance Criteria:
- Successfully complete all required inspections and approvals for the building project.
- Ensure that all documentation related to the bond is submitted and processed within 10 business days.
- Obtain the occupancy permit within 5 business days after project completion.

Test Outline:
- Verify that all inspections have been completed and approved by the relevant authorities.
- Check the status of the bond documentation to confirm it has been processed within the specified timeframe.
- Confirm receipt of the occupancy permit following the completion of the project.","secure (ISO 29148)
it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",2,4,2.0,2,4,2.0,3,4,1.0,2,5,3.0,3,5,2.0,2,5,3.0,2,4,2.0,—
US047,"As a Customer, I want to Request Inspection, so that a County inspector is assigned to perform an inspection of my project.","User Story:
As a Customer, I want to submit a request for an inspection so that a qualified county inspector can be assigned to evaluate my project in a timely manner.

Acceptance Criteria:
- Successfully submit an inspection request through the designated platform.
- Receive confirmation of the inspection request within 24 hours.
- Ensure that a county inspector is assigned and scheduled to perform the inspection within 3 business days of the request.

Test Outline:
- Verify that the inspection request submission process is functional and user-friendly.
- Check for the confirmation email or notification received within the specified timeframe.
- Confirm that an inspector is assigned and the inspection date is communicated to the customer within the target period.","that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",4,5,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US048,"As an Inspection Staff member, I want to Create an Inspection, so that I can schedule and assign the inspection.","User Story:
As an Inspection Staff member, I want to initiate the creation of an inspection so that I can effectively schedule and assign the inspection tasks to the appropriate personnel.

Acceptance Criteria:
- Successfully create an inspection record that includes all necessary details such as date, time, and location.
- Ensure that the inspection can be scheduled within 24 hours of creation.
- Assign the inspection to at least one qualified inspector from the available staff list.

Test Outline:
- Verify that an inspection record is created with all required fields populated correctly.
- Check that the scheduling feature allows for inspections to be set within the 24-hour timeframe.
- Confirm that the assignment process successfully links the inspection to the selected inspector(s).","that (ISO 29148)
appropriate (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,3,-1.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US049,"As an Inspection Staff Supervisor, I want to Assign Inspections, so that I can make sure the appropriate Inspector receives the work.","User Story:
As an Inspection Staff Supervisor, I want to efficiently assign inspections to qualified inspectors so that I can ensure that the right inspector is allocated to each task, enhancing workflow and accountability.

Acceptance Criteria:
- Successfully assign inspections to inspectors based on their expertise and availability, with a target of 90% matching accuracy.
- Track and report the assignment process, ensuring that all inspections are assigned within 15 minutes of being logged.
- Confirm that inspectors receive notifications of their assigned inspections within 5 minutes of the assignment.

Test Outline:
- Review the assignment logs to verify that inspections are matched to inspectors based on criteria and that the accuracy meets the target.
- Measure the time taken from logging an inspection to its assignment to ensure it falls within the 15-minute window.
- Check the notification system to confirm that inspectors receive their assignments promptly within the specified time frame.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,4,0.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US050,"As an Inspection Supervisor, I want to Manage Inspector Workload, so that I can meet service level and quality requirements.","User Story:
As an Inspection Supervisor, I want to effectively manage the workload of inspectors so that I can consistently meet service level agreements (SLAs) and maintain high-quality standards in inspections.

Acceptance Criteria:
- Achieve a workload distribution that ensures no inspector exceeds 40 inspections per week.
- Maintain an average inspection completion rate of 95% within the designated SLA timeframe.
- Implement a tracking system that provides real-time visibility into inspector workloads and performance metrics.

Test Outline:
- Review the weekly inspection assignments to confirm that no inspector's workload surpasses the established limit.
- Analyze the completion rates of inspections to ensure they meet or exceed the 95% target within the SLA.
- Validate the functionality of the tracking system by checking for accurate and timely updates on inspector workloads.","that (ISO 29148)
timely (NASA ARM)
can (NASA ARM)",2,4,2.0,2,4,2.0,3,4,1.0,2,5,3.0,3,5,2.0,2,5,3.0,2,4,2.0,—
US051,"As an Inspector, I want to Conduct Inspections, so that I can validate Customer compliance with code and regulations and provide results of the inspection to the Customer.","User Story:
As an Inspector, I want to perform thorough inspections to ensure that customers comply with relevant codes and regulations, enabling me to deliver accurate and actionable inspection results to the customers.

Acceptance Criteria:
- Complete a minimum of 10 inspections per week, ensuring each inspection adheres to established compliance standards.
- Document and provide detailed inspection results to customers within 48 hours of completing the inspection.
- Achieve a customer satisfaction rating of 90% or higher based on feedback regarding the clarity and usefulness of the inspection results.

Test Outline:
- Track the number of inspections conducted weekly to verify that the target is met.
- Review the documentation process to ensure that results are delivered within the specified timeframe.
- Collect and analyze customer feedback to assess satisfaction levels regarding the inspection results.",that (ISO 29148),3,4,1.0,3,5,2.0,4,4,0.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US052,"As an Enforcement Staff member, I want to Issue a Notice of Violation, so that I can provide formal communication to the responsible party.","User Story:
As an Enforcement Staff member, I want to formally issue a Notice of Violation so that I can ensure clear and documented communication with the responsible party regarding their non-compliance.

Acceptance Criteria:
- Generate a Notice of Violation document that includes all necessary details such as violation type, date, and responsible party information.
- Ensure that the notice is sent to the responsible party within 24 hours of the violation being identified.
- Track and confirm receipt of the Notice of Violation by the responsible party within 5 business days.

Test Outline:
- Review the generated Notice of Violation to verify that it contains all required information.
- Monitor the timeline to ensure the notice is dispatched within the specified 24-hour window.
- Follow up with the responsible party to confirm they received the notice within the 5-day timeframe.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,4,0.0,3,5,2.0,4,5,1.0,2,5,3.0,3,4,1.0,—
US053,"As a l Staff member, I want to search for Property information, so that I can obtain all associated current and historic owners, permits, and applications.","User Story:
As a l Staff member, I want to efficiently search for property information so that I can access comprehensive details about all current and historical owners, permits, and applications related to the property.

Acceptance Criteria:
- The search functionality must return property information within 3 seconds for 95% of queries.
- The system should display a complete list of current and historical owners, permits, and applications associated with the property.
- Users must be able to filter search results by date range and type of permit or application.

Test Outline:
- Measure the response time of the search functionality to ensure it meets the 3-second criterion for 95% of searches.
- Verify that the search results include all relevant details about owners, permits, and applications.
- Test the filtering options to confirm they work correctly and return accurate results based on user input.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US054,"As a Staff member, I need to be notified when Geospatial attributes change, so that I can ensure that I am reviewing the permit/application to the most current data and appropriate standards.","User Story:
As a Staff member, I need to receive real-time notifications when there are changes to geospatial attributes so that I can review permits and applications based on the most up-to-date data and adhere to the relevant standards.

Acceptance Criteria:
- Notifications must be triggered within 1 minute of any change to geospatial attributes.
- Ensure that at least 95% of notifications are delivered successfully to the staff member's preferred communication channel.
- Provide a summary of changes in the notification, including the specific attributes that were modified.

Test Outline:
- Monitor the system to confirm that notifications are sent within the specified time frame after a geospatial attribute change.
- Track the delivery success rate of notifications to ensure it meets or exceeds the 95% threshold.
- Review the content of the notifications to verify that they include a clear summary of the changes made.","most (ISO 29148)
it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US055,"As a County Staff Member, I want to create a custom query/report outside of the common querying/reporting functionality, so that I can fulfill a request.","User Story:
As a County Staff Member, I want to generate a tailored query or report independently from the standard querying and reporting tools, so that I can efficiently address specific requests and provide accurate data insights.

Acceptance Criteria:
- The system must allow the creation of custom queries with at least 5 different filtering options.
- The generated report should be exportable in at least 3 formats (e.g., PDF, Excel, CSV).
- The custom query process should not exceed 10 minutes from initiation to report generation.

Test Outline:
- Test the functionality by creating a custom query and verifying that it includes the required filtering options.
- Attempt to export the generated report in the specified formats to ensure compatibility.
- Measure the time taken from starting the custom query to receiving the final report to confirm it meets the time requirement.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US056,"As a Staff member, I want to create each condo unit, so that I can associate it to the child parcel and address after the condominiums are recorded in the system.","User Story:
As a Staff member, I want to systematically create each condominium unit in the system so that I can accurately link it to the corresponding child parcel and address once the condominiums are officially recorded.

Acceptance Criteria:
- Each condominium unit must be created with a unique identifier and associated details within 10 minutes of the condominium's recording.
- Ensure that the linkage between the condominium units and their respective child parcels is established with 100% accuracy.
- Validate that the address information for each condominium unit is correctly associated and retrievable within the system.

Test Outline:
- Track the time taken to create each condominium unit to ensure it meets the 10-minute requirement.
- Review the database entries to confirm that all condominium units are correctly linked to their child parcels.
- Conduct a search for each condominium unit to verify that the associated address information is accurate and accessible.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US057,"As a Technical Staff member, I want to update the GIS Property Management, so that I can successfully update the transactional Parcel Pin to reference the GIS layer where the Split or Merged Parcel Pin exists.","User Story:
As a Technical Staff member, I want to enhance the GIS Property Management system so that I can accurately update the transactional Parcel Pin to link it with the corresponding GIS layer that contains the Split or Merged Parcel Pin, ensuring data integrity and consistency.

Acceptance Criteria:
- Successfully update the Parcel Pin to reference the correct GIS layer for at least 95% of transactions.
- Ensure that the update process completes within a maximum of 3 minutes for each transaction.
- Validate that all changes are logged and can be audited for at least 30 days post-update.

Test Outline:
- Review a sample of updated Parcel Pins to confirm they correctly reference the appropriate GIS layer.
- Measure the time taken for the update process to ensure it meets the 3-minute requirement.
- Check the audit logs to verify that all updates are recorded accurately and are retrievable within the specified timeframe.","it (ISO 29148)
that (ISO 29148)
appropriate (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US058,"As a Staff member, I want to Send or Post Citations and Fines, so that I can successfully send the Notice Of Violation document to the property owner and log information about the action.","User Story:
As a Staff member, I want to efficiently send or post citations and fines so that I can ensure the Notice of Violation document is delivered to the property owner and accurately log all relevant information regarding the action taken.

Acceptance Criteria:
- Successfully send or post the Notice of Violation to the property owner within 24 hours of the citation issuance.
- Log all actions taken, including timestamps and recipient details, with 100% accuracy in the system.
- Ensure that at least 95% of notices are acknowledged by the property owners within 7 days of sending.

Test Outline:
- Track the time taken from citation issuance to the delivery of the Notice of Violation to confirm it meets the 24-hour requirement.
- Review the logged information in the system to verify that all details are recorded accurately.
- Monitor the acknowledgment rate of notices by property owners to ensure it meets or exceeds the 95% target.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
